[32,3,0,24,5],
[39,3,0,31,5],
[32,2,0,25,4],
[43,3,0,34,6],
[90,3,4,68,14],
[90,3,4,68,14],
[102,3,3,79,16],
[90,3,4,68,14],
[101,3,3,78,16],
[88,3,2,70,12],
[89,3,3,68,14],
[79,3,2,61,12],
[139,3,5,107,22],
[121,3,27,78,12],
[166,3,6,130,25],
[121,3,24,81,12],
[92,3,6,68,14],
[92,3,6,68,14],
[92,3,6,68,14],
[92,3,5,69,14],
[92,3,5,69,14],
[92,3,5,69,14],
[92,3,6,68,14],
[103,3,4,79,16],
[103,3,4,79,16],
[103,3,4,79,16],
[103,3,4,79,16],
[103,3,4,79,16],
[103,3,4,79,16],
[103,3,4,79,16],
[103,3,4,79,16],
[103,3,4,79,16],
[103,3,4,79,16],
[103,3,4,79,16],
[103,3,4,79,16],
[103,3,4,79,16],
[103,3,4,79,16],
[104,3,5,79,16],
[125,3,3,100,15],
[103,3,4,80,15],
[100,3,4,77,15],
[107,3,4,83,15],
[121,3,4,94,15],
[79,3,2,61,12],
[80,3,2,62,12],
[34,3,0,26,5],
[34,3,0,26,5],
[81,3,4,60,13],
[61,3,2,46,9],
[81,3,4,60,13],
[81,3,4,60,13],
[75,3,2,58,11],
[81,3,4,60,13],
[81,3,4,60,13],
[141,3,9,105,21],
[70,3,2,53,11],
[161,3,6,125,24],
[139,3,5,106,21],
[135,3,5,104,21],
[29,3,0,21,5],
[34,2,0,28,4],
[36,2,0,29,5],
[48,2,0,41,5],
[37,2,0,30,5],
[46,2,0,38,6],
[57,2,0,48,7],
[58,2,0,49,7],
[59,2,0,49,7],
[58,2,0,48,7],
[58,2,0,48,7],
[54,2,0,45,6],
[41,2,0,33,6],
[44,2,0,36,6],
[56,2,0,46,6],
[42,2,0,34,6],
[57,2,0,48,6],
[61,2,0,51,6],
[55,2,0,47,6],
[57,2,0,49,6],
[57,2,0,49,6],
[70,2,4,56,8],
[66,2,4,52,8],
[65,2,0,54,8],
[60,2,4,47,7],
[67,2,0,58,7],
[65,2,4,52,7],
[58,2,4,45,7],
[60,2,0,51,7],
[60,2,0,51,7],
[51,1,0,43,6],
[57,2,4,44,7],
[63,2,0,53,8],
[63,2,0,53,8],
[73,1,0,64,7],
[67,1,0,58,7],
[61,1,0,51,6],
[54,1,0,46,6],
[70,1,0,61,7],
[62,1,3,50,7],
[78,1,0,67,6],
[62,1,0,53,6],
[67,1,4,53,6],
[61,1,0,51,6],
[52,1,0,44,6],
[55,1,0,47,6],
[72,1,0,62,6],
[57,1,0,49,6],
[57,1,0,48,6],
[60,1,4,48,6],
[65,1,0,56,6],
[56,2,4,43,7],
[54,2,4,41,7],
[52,2,0,43,7],
[73,2,1,63,7],
[73,2,1,63,7],
[74,2,2,63,7],
[74,2,2,63,7],
[74,2,2,63,7],
[74,2,2,63,7],
[74,2,2,63,7],
[74,2,2,63,7],
[74,2,2,63,7],
[74,2,2,63,7],
[74,2,2,63,7],
[74,2,2,63,7],
[29,2,0,23,4],
[40,3,0,32,5],
[85,3,2,66,13],
[85,3,2,66,13],
[84,3,1,68,11],
[85,3,2,66,13],
[87,3,4,66,13],
[87,3,4,66,13],
[87,3,4,66,13],
[87,3,4,66,13],
[86,3,3,66,13],
[86,3,3,66,13],
[87,3,4,66,13],
[86,3,3,66,13],
[87,3,4,66,13],
[87,3,4,66,13],
[87,3,4,66,13],
[87,3,4,66,13],
[87,3,4,66,13],
[87,3,4,66,13],
[87,3,4,66,13],
[139,3,3,109,21],
[206,3,20,170,11],
[140,3,3,110,21],
[206,3,24,167,11],
[86,3,3,66,13],
[94,3,1,78,11],
[91,3,1,75,11],
[86,3,1,70,11],
[89,3,1,73,11],
[85,3,1,69,11],
[136,3,5,105,21],
[202,3,20,166,11],
[87,3,4,66,13],
[87,3,4,66,13],
[87,3,4,66,13],
[87,3,4,66,13],
[87,3,4,66,13],
[87,3,4,66,13],
[87,3,4,66,13],
[87,3,4,66,13],
[87,3,4,66,13],
[87,3,4,66,13],
[35,3,0,27,5],
[44,3,0,36,5],
[91,3,4,70,13],
[91,3,4,70,13],
[90,3,3,70,13],
[91,3,4,70,13],
[91,3,4,70,13],
[120,3,6,93,17],
[128,3,6,99,17],
[114,3,6,87,17],
[120,3,6,93,17],
[119,3,6,92,17],
[121,3,6,94,17],
[122,3,6,95,17],
[91,3,4,70,13],
[90,3,3,70,13],
[91,3,4,70,13],
[91,3,4,70,13],
[91,3,4,70,13],
[91,3,4,70,13],
[91,3,4,70,13],
[91,3,4,70,13],
[91,3,4,70,13],
[91,3,4,70,13],
[112,3,16,81,11],
[57,3,0,48,6],
[39,3,0,31,5],
[37,3,0,30,5],
[84,3,4,64,13],
[84,3,4,64,13],
[89,3,3,70,13],
[84,3,4,64,13],
[84,3,4,64,13],
[90,3,3,71,13],
[90,3,3,71,13],
[84,3,3,65,13],
[99,3,4,77,15],
[101,3,3,80,15],
[85,3,5,64,13],
[97,3,5,74,15],
[97,3,5,74,15],
[97,3,5,74,15],
[89,3,3,70,13],
[89,3,3,70,13],
[84,3,4,64,13],
[99,3,5,74,17],
[93,3,4,71,15],
[94,3,6,70,15],
[84,3,4,64,13],
[84,3,4,64,13],
[89,3,3,70,13],
[90,3,4,70,13],
[94,3,5,71,15],
[95,3,7,70,15],
[84,3,4,64,13],
[84,3,4,64,13],
[84,3,4,64,13],
[84,3,4,64,13],
[84,3,4,64,13],
[86,3,2,70,11],
[80,3,2,64,11],
[84,3,4,64,13],
[84,3,3,65,13],
[90,3,3,71,13],
[101,3,3,80,15],
[63,3,0,51,9],
[64,3,0,52,9],
[66,3,0,54,9],
[134,3,6,105,20],
[223,3,23,184,11],
[141,3,10,107,20],
[231,3,22,194,11],
[132,3,6,102,20],
[219,3,23,181,11],
[143,3,10,108,20],
[235,3,26,193,11],
[142,3,10,107,20],
[231,3,23,194,11],
[49,3,1,39,7],
[50,3,2,39,7],
[50,3,2,39,7],
[50,3,2,39,7],
[50,3,2,39,7],
[50,3,2,39,7],
[50,3,2,39,7],
[50,3,2,39,7],
[50,3,2,39,7],
[51,3,3,39,7],
[72,3,0,60,9],
[155,3,7,120,24],
[155,3,7,120,24],
[128,3,8,98,19],
[133,3,12,98,19],
[128,3,8,98,19],
[128,3,8,98,19],
[133,3,12,98,19],
[128,3,8,98,19],
[128,3,8,98,19],
[128,3,8,98,19],
[121,3,6,93,19],
[154,3,7,119,24],
[83,3,3,64,13],
[83,3,3,64,13],
[79,3,1,64,11],
[83,3,3,64,13],
[104,3,7,77,17],
[104,3,6,78,17],
[104,3,6,78,17],
[104,3,6,78,17],
[101,3,3,80,15],
[83,3,3,64,13],
[104,3,7,77,17],
[104,3,7,77,17],
[104,3,7,77,17],
[104,3,7,77,17],
[104,3,7,77,17],
[106,3,5,81,17],
[106,3,5,81,17],
[106,3,5,81,17],
[83,3,3,64,13],
[83,3,3,64,13],
[83,3,3,64,13],
[83,3,3,64,13],
[97,3,5,74,15],
[93,3,5,70,15],
[104,3,5,79,16],
[97,3,5,74,15],
[97,3,5,74,15],
[32,3,0,25,5],
[39,3,0,32,5],
[81,3,1,66,11],
[97,3,3,76,15],
[97,3,3,76,15],
[97,3,3,76,15],
[124,3,6,96,17],
[160,3,6,129,17],
[138,3,6,108,17],
[125,3,6,99,17],
[129,3,6,100,17],
[168,3,7,131,24],
[117,3,24,79,11],
[219,3,7,175,24],
[117,3,29,74,11],
[175,3,6,140,17],
[186,3,7,146,24],
[117,3,26,77,11],
[142,3,6,111,17],
[208,3,7,169,24],
[117,3,23,80,11],
[164,3,6,134,17],
[186,3,7,147,24],
[117,3,20,83,11],
[142,3,6,112,17],
[214,3,7,174,24],
[117,3,29,74,11],
[170,3,6,139,17],
[124,3,6,95,17],
[152,3,6,124,17],
[110,3,4,86,17],
[162,3,7,125,24],
[117,3,26,77,11],
[118,3,6,90,17],
[156,3,7,120,24],
[117,3,23,80,11],
[112,3,6,85,17],
[191,3,7,152,24],
[117,3,29,74,11],
[144,3,6,112,19],
[177,3,7,138,24],
[117,3,22,81,11],
[133,3,6,103,17],
[168,3,7,129,24],
[117,3,26,77,11],
[124,3,6,94,17],
[120,3,6,91,17],
[113,3,6,87,17],
[122,3,6,93,17],
[134,3,6,105,17],
[110,3,4,86,17],
[182,3,7,143,24],
[117,3,24,79,11],
[209,3,7,172,24],
[117,3,29,74,11],
[165,3,6,137,17],
[204,3,7,164,24],
[117,3,24,79,11],
[176,3,7,137,24],
[117,3,22,81,11],
[132,3,6,102,17],
[34,3,0,27,5],
[37,3,0,29,5],
[51,4,0,40,7],
[52,4,0,42,7],
[55,4,4,40,7],
[52,4,0,42,7],
[48,4,0,38,7],
[48,4,0,38,7],
[51,4,0,41,7],
[49,4,0,39,7],
[119,4,8,89,11],
[80,4,11,55,8],
[84,4,11,55,8],
[75,4,11,48,8],
[79,4,11,53,8],
[83,4,11,57,8],
[78,4,11,51,8],
[72,4,11,47,8],
[72,4,7,53,8],
[70,4,7,51,8],
[81,4,6,59,8],
[70,4,6,49,8],
[75,4,6,55,8],
[76,4,6,53,8],
[71,4,2,54,8],
[72,4,6,53,8],
[81,4,6,59,8],
[70,4,6,49,8],
[75,4,6,55,8],
[75,4,6,55,8],
[72,4,6,53,8],
[76,4,2,59,8],
[70,4,6,49,8],
[73,4,2,56,8],
[72,4,6,52,8],
[72,4,6,53,8],
[76,4,2,59,8],
[80,4,3,62,8],
[88,4,2,70,8],
[79,4,11,54,8],
[109,4,12,77,13],
[125,4,24,85,13],
[113,4,12,77,13],
[125,4,29,80,13],
[104,4,12,70,13],
[125,4,28,81,13],
[108,4,12,75,13],
[125,4,22,87,13],
[112,4,12,79,13],
[125,4,28,81,13],
[107,4,12,73,13],
[125,4,27,82,13],
[101,4,12,69,13],
[125,4,24,85,13],
[32,3,0,24,5],
[37,3,0,29,5],
[84,3,4,63,13],
[84,3,4,63,13],
[84,3,4,63,13],
[84,3,4,63,13],
[84,3,4,63,13],
[84,3,4,63,13],
[36,3,0,28,5],
[32,3,0,24,5],
[32,2,0,25,4],
[25,1,0,19,3],
[36,2,0,28,5],
[78,2,1,62,11],
[81,2,2,62,13],
[81,2,2,62,13],
[83,2,4,62,13],
[108,2,2,84,15],
[133,2,3,103,20],
[114,2,26,73,11],
[81,2,2,62,13],
[82,2,3,62,13],
[81,2,2,62,13],
[81,2,2,62,13],
[83,2,4,62,13],
[83,2,4,62,13],
[82,2,3,62,13],
[83,2,4,62,13],
[81,2,2,62,13],
[117,2,3,90,17],
[161,2,4,125,24],
[114,2,28,71,11],
[91,2,2,71,14],
[135,2,3,106,21],
[114,2,27,72,11],
[91,2,4,69,14],
[135,2,5,104,21],
[114,2,29,70,11],
[152,2,3,119,22],
[97,2,2,76,14],
[141,2,3,111,21],
[114,2,27,72,11],
[93,2,3,72,14],
[137,2,4,107,21],
[114,2,23,76,11],
[83,2,4,62,13],
[91,2,2,70,14],
[135,2,3,105,21],
[114,2,26,73,11],
[97,2,2,76,14],
[141,2,3,111,21],
[114,2,25,74,11],
[94,2,4,72,14],
[138,2,5,107,21],
[114,2,26,73,11],
[100,2,4,78,14],
[144,2,5,113,21],
[114,2,18,81,11],
[98,2,3,77,14],
[142,2,4,112,21],
[114,2,24,75,11],
[98,2,4,76,14],
[142,2,5,111,21],
[114,2,20,79,11],
[83,2,4,62,13],
[81,2,2,62,13],
[27,2,0,20,4],
[42,3,0,34,5],
[41,3,0,33,5],
[100,3,3,78,15],
[100,3,3,78,15],
[89,3,4,68,13],
[90,3,5,68,13],
[90,3,5,68,13],
[100,3,3,78,15],
[100,3,3,78,15],
[90,3,5,68,13],
[89,3,4,68,13],
[110,3,6,83,17],
[118,3,6,91,17],
[114,3,6,87,17],
[89,3,4,68,13],
[89,3,4,68,13],
[89,3,4,68,13],
[114,3,6,87,17],
[114,3,6,87,17],
[115,3,7,87,17],
[69,3,2,54,9],
[69,3,2,54,9],
[69,3,2,54,9],
[89,3,4,68,13],
[89,3,4,68,13],
[89,3,4,68,13],
[89,3,4,68,13],
[126,3,6,97,17],
[122,3,6,94,17],
[89,3,4,68,13],
[119,3,8,90,17],
[89,3,4,68,13],
[89,3,4,68,13],
[125,3,7,97,17],
[79,3,4,60,11],
[122,3,7,94,17],
[127,3,7,99,17],
[131,3,7,103,17],
[125,3,7,97,17],
[129,3,7,101,17],
[131,3,7,103,17],
[90,3,5,68,13],
[90,3,5,68,13],
[90,3,5,68,13],
[90,3,5,68,13],
[90,3,5,68,13],
[116,3,6,89,17],
[125,3,6,98,17],
[132,3,6,105,17],
[89,3,4,68,13],
[89,3,4,68,13],
[90,3,5,68,13],
[89,3,4,68,13],
[89,3,4,68,13],
[90,3,5,68,13],
[90,3,5,68,13],
[90,3,5,68,13],
[100,3,4,78,14],
[126,3,6,97,17],
[80,3,3,62,11],
[80,3,3,62,11],
[80,3,3,62,11],
[80,3,3,62,11],
[80,3,3,62,11],
[80,3,3,62,11],
[80,3,3,62,11],
[80,3,3,62,11],
[80,3,3,62,11],
[80,3,3,62,11],
[80,3,3,62,11],
[110,3,6,83,17],
[80,3,3,62,11],
[81,3,4,62,11],
[81,3,4,62,11],
[80,3,3,62,11],
[80,3,3,62,11],
[80,3,3,62,11],
[80,3,3,62,11],
[80,3,3,62,11],
[80,3,3,62,11],
[80,3,3,62,11],
[80,3,3,62,11],
[125,3,9,94,17],
[80,3,3,62,11],
[80,3,3,62,11],
[80,3,3,62,11],
[110,3,6,83,17],
[80,3,3,62,11],
[80,3,3,62,11],
[119,3,8,90,17],
[121,3,6,94,17],
[126,3,6,97,17],
[125,3,9,94,17],
[79,3,4,60,11],
[79,3,4,60,11],
[79,3,4,60,11],
[80,3,5,60,11],
[127,3,7,99,17],
[131,3,7,103,17],
[125,3,7,97,17],
[129,3,7,101,17],
[37,3,0,29,5],
[42,3,0,34,5],
[50,3,0,41,6],
[70,3,2,55,9],
[89,3,4,68,13],
[89,3,4,68,13],
[89,3,4,68,13],
[89,3,4,68,13],
[89,3,4,68,13],
[89,3,4,68,13],
[91,3,2,74,11],
[85,3,2,68,11],
[70,3,2,55,9],
[89,3,4,68,13],
[89,3,4,68,13],
[89,3,4,68,13],
[89,3,4,68,13],
[89,3,4,68,13],
[115,3,7,88,14],
[117,3,7,90,14],
[119,3,11,88,14],
[121,3,11,90,14],
[117,3,9,88,14],
[89,3,4,68,13],
[68,3,0,55,9],
[69,3,0,56,9],
[71,3,0,58,9],
[166,3,16,120,19],
[163,3,18,117,19],
[163,3,18,117,19],
[163,3,18,117,19],
[163,3,18,117,19],
[163,3,18,117,19],
[163,3,18,117,19],
[164,3,19,117,19],
[164,3,16,119,19],
[164,3,16,119,19],
[164,3,16,119,19],
[165,3,17,119,19],
[165,3,17,119,19],
[164,3,16,119,19],
[164,3,16,119,19],
[164,3,16,119,19],
[164,3,16,119,19],
[164,3,16,119,19],
[164,3,16,119,19],
[164,3,16,119,19],
[129,3,9,98,16],
[129,3,9,98,16],
[129,3,9,98,16],
[129,3,9,98,16],
[130,3,10,98,16],
[130,3,10,98,16],
[130,3,10,98,16],
[130,3,10,98,16],
[168,3,18,120,19],
[168,3,18,120,19],
[168,3,18,120,19],
[168,3,18,120,19],
[168,3,18,120,19],
[168,3,18,120,19],
[168,3,18,120,19],
[168,3,18,120,19],
[168,3,18,120,19],
[168,3,18,120,19],
[167,3,19,119,19],
[167,3,19,119,19],
[167,3,19,119,19],
[167,3,19,119,19],
[167,3,19,119,19],
[166,3,17,120,19],
[164,3,17,118,19],
[164,3,17,118,19],
[164,3,17,118,19],
[164,3,17,118,19],
[131,3,9,100,16],
[131,3,9,100,16],
[131,3,9,100,16],
[131,3,9,100,16],
[182,3,22,129,19],
[182,3,22,129,19],
[182,3,22,129,19],
[182,3,22,129,19],
[182,3,22,129,19],
[183,3,23,129,19],
[183,3,23,129,19],
[183,3,23,129,19],
[184,3,22,131,19],
[180,3,22,128,19],
[180,3,22,128,19],
[180,3,22,128,19],
[181,3,23,128,19],
[181,3,23,128,19],
[181,3,23,128,19],
[181,3,23,128,19],
[181,3,23,128,19],
[181,3,23,128,19],
[176,3,22,124,19],
[176,3,22,124,19],
[133,3,13,98,16],
[133,3,13,98,16],
[133,3,13,98,16],
[37,3,0,29,5],
[40,3,0,32,5],
[46,3,0,37,6],
[38,3,1,29,5],
[47,3,0,38,6],
[55,3,0,45,7],
[65,3,0,54,8],
[65,3,0,53,8],
[64,3,0,53,8],
[61,3,0,50,8],
[65,3,0,53,8],
[66,3,0,54,8],
[118,4,4,92,17],
[118,4,4,92,17],
[90,3,4,70,11],
[66,3,0,54,8],
[67,3,0,55,8],
[74,3,0,61,9],
[75,3,0,62,9],
[171,4,11,141,14],
[107,3,2,87,9],
[84,3,0,70,10],
[85,3,0,71,10],
[84,3,0,69,10],
[85,3,0,70,10],
[125,3,2,103,10],
[121,3,2,99,10],
[83,3,0,69,10],
[84,3,0,70,10],
[110,3,2,90,9],
[80,3,0,66,10],
[81,3,0,67,10],
[137,4,4,108,19],
[138,4,4,109,19],
[75,3,4,57,9],
[137,4,4,108,19],
[138,4,4,109,19],
[109,3,4,86,13],
[110,3,4,87,13],
[35,3,0,27,5],
[44,3,0,36,5],
[87,3,2,70,11],
[89,3,2,70,13],
[89,3,2,70,13],
[90,3,3,70,13],
[90,3,3,70,13],
[91,3,2,72,13],
[89,3,2,70,13],
[43,3,0,35,5],
[178,3,6,141,24],
[162,3,4,128,24],
[170,3,4,137,24],
[169,3,5,135,24],
[90,3,3,70,13],
[89,3,2,70,13],
[89,3,2,70,13],
[90,3,3,70,13],
[159,3,5,125,24],
[135,3,5,110,16],
[119,3,5,94,16],
[161,3,4,128,24],
[175,3,5,140,24],
[164,3,4,131,24],
[167,3,4,134,24],
[175,3,5,140,24],
[189,3,6,154,24],
[173,3,6,138,24],
[39,3,0,31,5],
[30,3,0,23,5],
[38,3,0,29,6],
[80,3,2,60,14],
[80,3,2,60,14],
[80,3,2,60,14],
[80,3,2,60,14],
[80,3,2,60,14],
[79,3,1,60,14],
[80,3,2,60,14],
[80,3,2,60,14],
[80,3,2,60,14],
[92,3,3,69,16],
[91,3,2,69,16],
[92,3,3,69,16],
[94,3,5,69,16],
[94,3,5,69,16],
[94,3,5,69,16],
[92,3,3,69,16],
[94,3,5,69,16],
[93,3,4,69,16],
[87,3,6,63,14],
[125,3,6,93,22],
[220,3,22,180,14],
[143,3,10,103,22],
[244,3,26,200,14],
[141,3,6,108,22],
[244,3,26,198,14],
[119,3,6,90,19],
[131,3,6,99,22],
[228,3,22,188,14],
[135,3,6,103,22],
[236,3,27,189,14],
[136,3,5,104,22],
[236,3,21,196,14],
[111,3,4,85,17],
[91,3,2,69,16],
[93,3,4,69,16],
[93,3,4,69,16],
[93,3,4,69,16],
[93,3,4,69,16],
[93,3,4,69,16],
[93,3,4,69,16],
[93,3,4,69,16],
[93,3,4,69,16],
[94,3,5,69,16],
[91,3,2,69,16],
[98,3,9,69,16],
[93,3,4,69,16],
[94,3,5,69,16],
[94,3,5,69,16],
