[76,2,0,67,4],
[54,2,2,42,5],
[47,2,2,37,5],
[67,2,0,59,4],
[62,2,0,54,4],
[45,2,0,38,4],
[69,2,0,61,4],
[72,2,0,63,4],
[68,2,0,60,4],
[62,2,0,53,4],
[65,2,0,56,4],
[47,2,0,39,5],
[52,2,0,44,5],
[66,2,4,52,5],
[52,2,0,44,5],
[53,2,0,45,5],
[54,2,0,46,5],
[50,2,0,42,5],
[50,2,0,42,5],
[51,2,2,41,5],
[49,2,2,39,5],
[44,2,2,34,5],
[49,2,2,39,5],
[45,2,3,34,5],
[46,2,2,36,5],
[50,2,2,40,5],
[47,2,2,37,5],
[45,2,2,35,5],
[58,2,2,47,5],
[56,2,2,45,5],
[60,2,2,49,5],
[53,2,6,38,5],
[53,2,2,43,5],
[46,2,2,36,5],
[58,2,2,47,5],
[47,2,5,34,5],
[47,2,5,34,5],
[55,2,2,45,5],
[58,2,2,48,5],
[51,2,2,41,5],
[43,2,2,33,5],
[44,2,2,34,5],
[47,2,2,37,5],
[45,2,3,34,5],
[46,2,4,34,5],
[45,2,3,34,5],
[58,2,2,47,5],
[51,2,2,40,5],
[53,2,2,42,5],
[76,2,0,66,4],
[58,2,0,49,4],
[55,2,0,48,4],
[45,2,1,36,6],
[46,2,2,36,6],
[46,2,2,36,6],
[46,2,2,36,6],
[46,2,2,36,6],
[35,3,0,28,5],
[48,4,0,40,6],
[93,4,2,74,14],
[93,4,2,74,14],
[94,4,3,74,14],
[105,4,3,83,16],
[94,4,3,74,14],
[89,4,2,70,14],
[128,4,3,100,18],
[83,4,1,67,12],
[83,4,1,67,12],
[83,4,1,67,12],
[83,4,1,67,12],
[83,4,1,67,12],
[83,4,1,67,12],
[124,4,2,99,17],
[246,4,3,215,17],
[208,4,2,178,17],
[192,4,3,165,17],
[272,4,3,240,17],
[244,4,3,215,17],
[191,4,2,166,17],
[177,4,2,151,17],
[196,4,3,168,17],
[135,4,3,105,18],
[137,4,3,107,18],
[136,4,3,106,18],
[146,4,4,115,18],
[131,4,4,101,18],
[132,4,4,102,18],
[139,4,6,104,18],
[133,4,4,103,18],
[133,4,4,103,18],
[133,4,4,103,18],
[133,4,4,103,18],
[133,4,4,103,18],
[130,4,4,99,18],
[132,4,4,102,18],
[140,4,4,109,18],
[266,4,5,228,18],
[224,4,5,189,18],
[269,4,5,233,18],
[285,4,4,248,18],
[251,4,4,215,18],
[43,4,0,35,6],
[44,4,0,36,6],
[86,4,1,70,12],
[91,4,4,70,14],
[91,4,4,70,14],
[91,4,4,70,14],
[90,4,3,70,14],
[91,4,4,70,14],
[91,4,4,70,14],
[39,4,0,31,6],
[42,4,0,34,6],
[88,4,3,68,14],
[90,4,5,68,14],
[90,4,5,68,14],
[89,4,4,68,14],
[89,4,4,68,14],
[89,4,4,68,14],
[89,4,4,68,14],
[91,4,6,68,14],
[88,4,3,68,14],
[120,4,4,93,17],
[68,4,0,55,10],
[69,4,0,56,10],
[71,4,0,58,10],
[120,4,4,93,17],
[91,4,6,68,14],
[91,4,6,68,14],
[91,4,6,68,14],
[90,4,5,68,14],
[89,4,4,68,14],
[89,4,4,68,14],
[89,4,4,68,14],
[89,4,4,68,14],
[90,4,5,68,14],
[89,4,4,68,14],
[89,4,4,68,14],
[89,4,4,68,14],
[89,4,4,68,14],
[89,4,4,68,14],
[89,4,4,68,14],
[89,4,4,68,14],
[89,4,4,68,14],
[89,4,4,68,14],
[89,4,4,68,14],
[90,4,5,68,14],
[89,4,4,68,14],
[157,4,6,123,21],
[274,4,39,217,12],
[142,4,7,110,18],
[139,4,6,109,21],
[250,4,32,200,12],
[124,4,7,96,18],
[171,4,10,131,21],
[156,4,11,118,18],
[143,4,6,112,21],
[254,4,32,205,12],
[128,4,7,99,18],
[137,4,6,107,21],
[246,4,30,199,12],
[122,4,7,94,18],
[54,4,1,43,8],
[55,4,2,43,8],
[55,4,2,43,8],
[55,4,2,43,8],
[55,4,2,43,8],
[55,4,2,43,8],
[119,4,7,91,18],
[131,4,7,101,18],
[141,4,9,107,18],
[123,4,7,95,18],
[133,4,7,104,18],
[120,4,7,92,18],
[123,4,7,95,18],
[123,4,7,95,18],
[138,4,7,108,18],
[136,4,9,102,18],
[134,4,10,101,18],
[129,4,7,99,18],
[132,4,7,101,18],
[123,4,7,94,18],
[127,4,7,97,18],
[121,4,7,93,18],
[134,4,7,103,18],
[138,4,7,108,18],
[132,4,7,102,18],
[132,4,7,101,18],
[127,4,7,98,18],
[135,4,7,104,18],
[128,4,7,99,18],
[146,4,7,114,18],
[144,4,7,112,18],
[162,4,8,125,25],
[120,4,4,93,17],
[134,4,6,103,19],
[120,4,4,93,17],
[134,4,6,103,19],
[186,4,8,145,25],
[168,4,8,131,25],
[200,4,12,153,25],
[172,4,8,134,25],
[166,4,8,129,25],
[134,4,6,104,21],
[242,4,30,195,12],
[146,4,6,114,21],
[258,4,33,208,12],
[156,4,8,120,21],
[270,4,35,219,12],
[138,4,6,108,21],
[246,4,32,198,12],
[148,4,6,117,21],
[262,4,35,209,12],
[37,4,0,29,6],
[27,3,0,20,5],
[39,4,0,31,6],
[86,4,4,65,14],
[86,4,4,65,14],
[84,4,2,65,14],
[100,4,2,79,16],
[101,4,2,80,16],
[103,4,4,80,16],
[103,4,4,80,16],
[102,4,3,80,16],
[103,4,4,80,16],
[103,4,4,80,16],
[101,4,2,80,16],
[103,4,4,80,16],
[103,4,4,80,16],
[103,4,4,80,16],
[101,4,2,80,16],
[103,4,4,80,16],
[103,4,4,80,16],
[101,4,2,80,16],
[101,4,2,80,16],
[102,4,3,80,16],
[101,4,2,80,16],
[103,4,4,80,16],
[103,4,4,80,16],
[103,4,4,80,16],
[103,4,4,80,16],
[108,4,4,85,16],
[100,4,4,77,16],
[97,4,3,75,16],
[87,4,4,66,14],
[87,4,4,66,14],
[87,4,4,66,14],
[102,4,4,79,16],
[87,4,4,66,14],
[88,4,4,67,14],
[86,4,4,65,14],
[66,4,2,51,10],
[66,4,2,51,10],
[112,4,2,90,17],
[118,4,4,92,17],
[110,4,4,86,17],
[111,4,3,88,17],
[109,4,4,85,17],
[115,4,2,92,17],
[111,4,4,87,17],
[112,4,4,88,17],
[114,4,2,91,17],
[118,4,4,93,17],
[114,4,4,90,17],
[117,4,2,93,17],
[121,4,2,97,17],
[118,4,3,93,17],
[116,4,2,93,17],
[113,4,4,89,17],
[109,4,4,85,17],
[115,4,4,90,17],
[111,4,4,87,17],
[116,4,4,92,17],
[111,4,4,87,17],
[120,4,5,93,18],
[120,4,7,91,18],
[116,4,5,89,18],
[119,4,4,93,18],
[119,4,4,93,18],
[120,4,4,94,18],
[122,4,4,96,18],
[122,4,4,96,18],
[119,4,9,86,18],
[121,4,7,90,18],
[126,4,7,95,18],
[122,4,7,91,18],
[131,4,7,98,18],
[123,4,7,92,18],
[123,4,7,92,18],
[126,4,7,95,18],
[123,4,7,92,18],
[116,4,5,90,18],
[117,4,7,88,18],
[119,4,7,90,18],
[119,4,6,91,18],
[118,4,6,90,18],
[119,4,6,91,18],
[118,4,6,90,18],
[116,4,6,88,18],
[117,4,6,89,18],
[122,4,6,94,18],
[121,4,6,93,18],
[122,4,6,94,18],
[115,4,4,90,18],
[116,4,5,90,18],
[114,4,7,85,18],
[115,4,7,86,18],
[113,4,7,84,18],
[112,4,7,83,18],
[34,4,0,26,6],
[36,3,0,29,5],
[47,3,0,38,6],
[39,3,0,31,5],
[66,3,0,52,6],
[52,3,0,41,6],
[44,3,0,35,6],
[56,3,0,44,6],
[47,3,0,38,6],
[99,3,0,71,7],
[50,3,0,40,6],
[59,3,0,45,6],
[64,3,0,51,6],
[56,3,0,45,6],
[61,3,0,49,6],
[62,3,0,50,6],
[61,3,0,49,6],
[88,3,8,62,6],
[100,4,5,77,14],
[100,4,5,77,14],
[100,4,5,77,14],
[100,4,5,77,14],
[100,4,5,77,14],
[100,4,5,77,14],
[100,4,5,77,14],
[100,4,5,77,14],
[100,4,5,77,14],
[100,4,5,77,14],
[100,4,5,77,14],
[100,4,5,77,14],
[100,4,5,77,14],
[100,4,5,77,14],
[100,4,5,77,14],
[100,4,5,77,14],
[100,4,5,77,14],
[100,4,5,77,14],
[99,4,4,77,14],
[100,4,5,77,14],
[100,4,5,77,14],
[100,4,5,77,14],
[100,4,5,77,14],
[100,4,5,77,14],
[143,5,7,111,19],
[143,5,7,111,19],
[143,5,7,111,19],
[143,5,7,111,19],
[36,3,0,29,5],
[46,3,0,39,5],
[42,3,0,35,5],
[29,3,0,22,5],
[42,4,0,34,6],
[62,4,0,50,10],
[63,4,0,51,10],
[130,4,5,102,16],
[89,4,4,68,14],
[93,4,2,76,12],
[109,4,3,87,16],
[88,4,3,68,14],
[116,4,5,90,16],
[117,4,5,92,16],
[131,4,5,104,16],
[68,4,0,55,10],
[69,4,0,56,10],
[113,4,5,89,16],
[132,4,5,105,16],
[105,4,4,82,16],
[126,4,5,99,16],
[141,4,5,111,18],
[174,4,6,137,23],
[258,4,32,208,12],
[117,4,6,89,18],
[128,4,6,98,20],
[161,4,7,124,25],
[238,4,27,195,12],
[95,4,3,74,14],
[97,4,5,74,14],
[95,4,3,75,14],
[95,4,3,75,14],
[95,4,3,75,14],
[95,4,3,75,14],
[95,4,3,75,14],
[95,4,3,75,14],
[95,4,3,75,14],
[95,4,3,75,14],
[95,4,3,75,14],
[95,4,3,75,14],
[95,4,3,75,14],
[95,4,3,75,14],
[95,4,3,75,14],
[95,4,3,75,14],
[95,4,3,75,14],
[95,4,3,75,14],
[95,4,3,75,14],
[95,4,3,75,14],
[95,4,3,75,14],
[95,4,3,75,14],
[37,4,0,29,6],
[32,3,0,25,5],
[32,2,0,25,4],
[42,2,1,32,6],
[43,2,2,31,6],
[42,2,1,31,6],
[43,2,2,31,6],
[43,2,2,31,6],
[38,2,1,28,6],
[38,2,1,28,6],
[39,2,2,28,6],
[39,2,2,28,6],
[39,2,2,28,6],
[39,2,2,28,6],
[39,2,2,28,6],
[39,2,2,28,6],
[39,2,2,28,6],
[39,2,2,28,6],
[40,2,3,28,6],
[38,2,1,28,6],
[38,2,1,28,6],
[38,2,1,28,6],
[38,2,1,28,6],
[39,2,2,28,6],
[39,2,2,28,6],
[39,2,2,28,6],
[39,2,2,28,6],
[39,2,2,28,6],
[39,2,2,28,6],
[40,2,3,28,6],
[40,2,3,28,6],
[40,2,3,28,6],
[38,2,3,26,6],
[38,2,3,26,6],
[38,2,3,26,6],
[38,2,3,26,6],
[38,2,3,26,6],
[38,2,3,26,6],
[38,2,3,26,6],
[38,2,3,26,6],
[38,2,3,26,6],
[38,2,3,26,6],
[38,2,3,26,6],
[40,2,0,32,5],
[37,2,2,26,6],
[38,2,3,26,6],
[38,2,3,26,6],
[37,2,2,26,6],
[38,2,3,26,6],
[38,2,3,26,6],
[38,2,3,26,6],
[38,2,3,26,6],
[37,2,2,26,6],
[37,2,2,26,6],
[48,2,2,35,8],
[38,2,3,26,6],
[36,2,1,26,6],
[38,2,3,26,6],
[37,2,2,26,6],
[46,2,2,33,8],
[48,2,2,35,8],
[38,2,3,26,6],
[38,2,3,26,6],
[38,2,3,26,6],
[54,2,0,43,7],
[32,4,0,24,6],
[100,4,4,79,11],
[41,4,0,32,7],
[36,4,1,25,6],
[45,4,1,33,7],
[44,4,3,30,8],
[54,4,0,43,8],
[45,4,0,35,8],
[51,4,0,40,8],
[47,4,0,38,7],
[48,4,6,30,9],
[38,4,0,29,7],
[41,4,0,32,7],
[48,4,0,38,7],
[47,4,1,35,7],
[50,4,0,40,7],
[55,4,0,45,7],
[47,4,6,29,9],
[40,4,0,30,7],
[45,4,0,34,7],
[55,4,0,44,8],
[59,4,0,48,8],
[40,4,0,31,7],
[51,4,0,41,7],
[34,4,1,25,6],
[42,4,0,32,7],
[44,4,0,35,7],
[42,4,0,32,7],
[50,4,0,39,7],
[48,4,0,38,7],
[44,4,3,30,8],
[72,4,0,59,8],
[45,4,0,34,7],
[52,4,0,41,8],
[37,4,0,28,7],
[49,4,0,38,7],
[97,4,7,73,12],
[63,4,0,52,7],
[38,6,1,27,8],
[43,4,0,34,7],
[42,4,1,30,8],
[65,4,0,53,8],
[37,4,0,28,7],
[43,3,0,33,6],
[53,4,3,38,9],
[51,4,0,40,7],
[41,3,0,33,6],
[55,4,0,43,7],
[42,4,0,32,7],
[53,4,3,38,9],
[61,4,0,48,8],
[51,4,1,38,9],
[50,4,1,37,8],
[106,4,5,83,12],
[47,3,1,34,6],
[44,4,0,34,7],
[57,4,4,39,9],
[45,3,1,34,6],
[45,4,0,35,7],
[57,4,4,39,9],
[55,4,2,39,9],
[59,4,0,47,9],
[43,4,0,33,7],
[56,4,0,45,8],
[56,3,0,44,7],
[52,4,0,42,7],
[66,4,3,49,10],
[54,3,0,44,7],
[52,4,0,41,7],
[57,4,0,44,7],
[66,4,3,49,10],
[64,4,1,49,10],
[50,4,0,39,9],
[53,4,0,42,8],
[47,3,0,36,7],
[57,4,3,41,10],
[60,4,0,47,8],
[45,3,0,36,7],
[57,4,3,41,10],
[51,4,3,36,9],
[38,3,0,31,5],
[41,3,0,33,6],
[42,3,0,34,6],
[89,3,4,68,14],
[91,3,6,68,14],
[89,3,4,68,14],
[91,3,6,68,14],
[90,3,5,68,14],
[89,3,4,68,14],
[91,3,6,68,14],
[70,3,3,54,10],
[89,3,4,68,14],
[91,3,6,68,14],
[68,3,1,54,10],
[91,3,6,68,14],
[91,3,6,68,14],
[68,3,0,55,10],
[69,3,0,56,10],
[91,3,6,68,14],
[91,3,6,68,14],
[91,3,6,68,14],
[91,3,6,68,14],
[91,3,6,68,14],
[91,3,6,68,14],
[91,3,6,68,14],
[90,3,5,68,14],
[91,3,6,68,14],
[75,3,3,58,10],
[91,3,6,68,14],
[91,3,6,68,14],
[91,3,6,68,14],
[90,3,5,68,14],
[91,3,6,68,14],
[91,3,6,68,14],
[91,3,6,68,14],
[91,3,6,68,14],
[91,3,6,68,14],
[91,3,6,68,14],
[91,3,6,68,14],
[89,3,4,68,14],
[89,3,4,68,14],
[89,3,4,68,14],
[89,3,4,68,14],
[89,3,4,68,14],
[89,3,4,68,14],
[89,3,4,68,14],
[90,3,5,68,14],
[91,3,6,68,14],
[90,3,5,68,14],
[90,3,5,68,14],
[91,3,6,68,14],
[90,3,5,68,14],
[90,3,5,68,14],
[90,3,5,68,14],
[91,3,6,68,14],
[91,3,6,68,14],
[91,3,6,68,14],
[92,3,6,68,14],
[92,3,6,68,14],
[87,3,3,68,12],
[91,3,5,68,14],
[91,3,5,68,14],
[91,3,5,68,14],
[91,3,5,68,14],
[91,3,6,68,14],
[91,3,6,68,14],
[91,3,6,68,14],
[91,3,6,68,14],
[91,3,6,68,14],
[91,3,6,68,14],
[91,3,6,68,14],
[91,3,6,68,14],
[91,3,6,68,14],
[33,3,0,26,5],
[26,2,4,16,4],
[25,2,4,15,4],
[40,3,6,25,7],
[40,3,6,25,7],
[40,3,6,25,7],
[40,3,6,25,7],
[44,3,6,28,7],
[44,3,10,24,7],
[44,3,10,24,7],
[44,3,10,24,7],
[44,3,10,24,7],
[41,2,4,29,5],
[40,3,6,25,7],
[40,3,6,25,7],
[40,3,6,25,7],
[45,3,7,28,7],
[41,3,7,25,7],
[25,2,4,15,4],
[40,3,6,25,7],
[40,3,6,25,7],
[40,3,6,25,7],
[42,3,8,24,7],
[42,3,8,24,7],
[42,3,8,24,7],
[42,3,8,24,7],
[42,3,8,24,7],
[42,3,8,24,7],
[42,3,8,24,7],
[42,3,8,24,7],
[42,3,8,24,7],
[44,2,7,27,7],
[44,3,10,24,7],
[47,2,7,30,7],
[44,2,7,27,7],
[47,2,7,30,7],
[23,2,7,10,4],
[26,2,2,18,4],
[23,2,5,12,4],
[31,3,0,24,5],
[33,3,0,26,5],
[43,3,2,31,7],
[43,3,2,31,7],
[43,3,2,31,7],
[43,3,2,31,7],
[43,3,2,31,7],
[43,3,2,31,7],
[53,3,4,37,9],
[48,3,5,32,7],
[32,3,0,25,5],
[57,3,8,37,9],
[52,3,8,33,9],
[57,3,8,37,9],
[57,3,8,37,9],
[57,3,8,37,9],
[57,3,8,37,9],
[57,3,8,37,9],
[57,3,8,37,9],
[57,3,8,37,9],
[57,3,8,37,9],
[57,3,8,37,9],
[57,3,8,37,9],
[48,3,5,32,7],
[48,3,5,32,7],
[57,3,8,37,9],
[60,3,8,40,9],
[57,3,8,37,9],
[57,3,8,37,9],
[57,3,8,37,9],
[55,3,8,35,9],
[57,3,8,37,9],
[57,3,8,37,9],
[57,3,8,37,9],
[57,3,8,37,9],
[46,3,3,32,7],
[45,3,1,34,7],
[57,3,8,37,9],
[57,3,8,37,9],
[57,3,8,37,9],
[47,3,4,32,7],
[47,3,4,32,7],
[47,3,4,32,7],
[47,3,4,32,7],
[47,3,4,32,7],
[47,3,4,32,7],
[47,3,4,32,7],
[47,3,4,32,7],
[47,3,4,32,7],
[47,3,4,32,7],
[47,3,4,32,7],
[47,3,4,32,7],
[47,3,4,32,7],
[47,3,4,32,7],
[47,3,4,32,7],
[47,3,4,32,7],
[47,3,4,32,7],
[47,3,4,32,7],
[47,3,4,32,7],
[26,3,0,19,5],
[38,3,0,31,5],
[85,3,4,65,13],
[85,3,4,65,13],
[85,3,4,65,13],
[85,3,4,65,13],
[85,3,4,65,13],
[97,3,3,76,14],
[82,3,2,66,11],
[33,3,0,26,5],
[31,3,0,23,5],
[30,3,0,22,5],
[58,3,0,45,9],
[57,3,0,44,9],
[73,3,1,57,11],
[76,3,2,57,13],
[76,3,2,57,13],
[90,3,1,72,13],
[76,3,2,57,13],
[79,3,4,58,13],
[77,3,3,57,13],
[91,3,2,72,13],
[79,3,5,57,13],
[90,3,1,72,13],
[79,3,5,57,13],
[78,3,4,57,13],
[78,3,4,57,13],
[90,3,1,72,13],
[78,3,4,57,13],
[78,3,4,57,13],
[91,3,2,72,13],
[79,3,5,57,13],
[91,3,2,72,13],
[79,3,5,57,13],
[78,3,4,57,13],
[78,3,4,57,13],
[91,3,2,72,13],
[91,3,2,72,13],
[91,3,2,72,13],
[91,3,2,72,13],
[80,3,6,57,13],
[78,3,4,57,13],
[79,3,5,57,13],
[80,3,6,57,13],
[80,3,6,57,13],
[78,3,4,57,13],
[78,3,4,57,13],
[78,3,4,57,13],
[78,3,4,57,13],
[79,3,5,57,13],
[78,3,4,57,13],
[78,3,4,57,13],
[78,3,4,57,13],
[78,3,4,57,13],
[78,3,4,57,13],
[77,3,3,57,13],
[76,3,2,59,11],
[117,3,7,88,17],
[131,3,7,101,17],
[120,3,7,88,17],
[120,3,11,85,17],
[144,3,7,110,17],
[126,3,7,96,17],
[94,3,5,70,14],
[91,3,5,67,14],
[92,3,6,67,14],
[92,3,6,67,14],
[94,3,5,70,14],
[92,3,6,67,14],
[94,3,5,70,14],
[82,3,10,55,13],
[91,3,5,67,14],
[92,3,6,67,14],
[92,3,6,67,14],
[94,3,5,70,14],
[71,3,1,55,11],
[66,3,0,53,9],
[95,3,2,74,15],
[95,3,2,74,15],
[95,3,2,74,15],
[96,3,3,74,15],
[96,3,3,74,15],
[96,3,3,74,15],
[96,3,3,74,15],
[96,3,3,74,15],
[96,3,3,74,15],
[96,3,3,74,15],
[95,3,2,74,15],
[95,3,2,74,15],
[96,3,3,74,15],
[96,3,3,74,15],
[96,3,3,74,15],
[96,3,3,74,15],
[96,3,3,74,15],
[96,3,3,74,15],
[95,3,2,74,15],
[95,3,2,74,15],
[95,3,2,74,15],
[95,3,2,74,15],
[96,3,3,74,15],
[96,3,3,74,15],
[96,3,3,74,15],
[96,3,3,74,15],
[92,3,5,68,15],
[93,3,6,68,15],
[93,3,6,68,15],
[93,3,6,68,15],
[93,3,6,68,15],
[93,3,6,68,15],
[97,3,4,74,15],
[96,3,3,74,15],
[26,3,0,18,5],
[34,2,0,27,4],
[81,2,4,61,12],
[82,2,5,61,12],
[82,2,5,61,12],
[82,2,5,61,12],
[82,2,5,61,12],
[82,2,5,61,12],
[81,2,4,61,12],
[82,2,5,61,12],
[81,2,4,61,12],
[60,2,0,48,8],
[61,2,0,49,8],
[63,2,0,51,8],
[80,2,3,61,12],
[81,2,4,61,12],
[81,2,4,61,12],
[81,2,4,61,12],
[105,2,5,83,13],
[99,2,4,75,13],
[84,2,2,67,11],
[76,2,1,61,10],
[73,2,4,55,10],
[112,2,4,89,15],
[75,2,6,55,10],
[82,2,5,61,12],
[84,2,2,67,11],
[97,2,3,77,13],
[97,2,3,77,13],
[94,2,3,74,13],
[93,2,3,73,13],
[29,2,0,22,4],
[33,2,0,26,4],
[62,2,1,49,8],
[79,2,3,60,12],
[80,2,4,60,12],
[32,2,0,25,4],
[28,2,0,21,4],
[39,4,0,31,6],
[74,4,1,60,10],
[78,4,3,60,12],
[86,4,2,68,13],
[83,4,2,65,13],
[95,4,2,75,13],
[87,4,2,68,13],
[86,4,2,67,13],
[83,4,2,65,13],
[87,4,2,68,13],
[87,4,2,68,13],
[91,4,2,72,13],
[86,4,2,68,13],
[90,4,2,71,13],
[77,4,3,59,12],
[85,4,2,67,13],
[87,4,2,69,13],
[86,4,2,67,13],
[94,4,2,74,13],
[77,4,3,59,12],
[87,4,2,68,13],
[77,4,3,59,12],
[85,4,2,67,13],
[77,4,3,59,12],
[94,4,2,75,13],
[96,4,2,77,13],
[81,4,2,63,13],
[89,4,2,70,13],
[83,4,2,65,13],
[85,4,2,67,13],
[85,4,2,67,13],
[96,4,2,75,13],
[86,4,2,67,13],
[91,4,2,72,13],
[85,4,2,67,13],
[77,4,3,59,12],
[83,4,2,65,13],
[77,4,3,59,12],
[85,4,2,67,13],
[85,4,2,67,13],
[81,4,2,63,13],
[76,4,2,59,12],
[87,4,2,67,13],
[87,4,2,69,13],
[130,4,9,96,18],
[130,4,9,96,18],
[130,4,9,96,18],
[130,4,9,96,18],
[130,4,9,96,18],
[130,4,9,96,18],
[130,4,9,96,18],
[130,4,9,96,18],
[130,4,9,96,18],
[130,4,9,96,18],
[130,4,9,96,18],
[130,4,9,96,18],
[130,4,9,96,18],
[130,4,9,96,18],
[130,4,9,96,18],
[130,4,9,96,18],
[130,4,9,96,18],
[130,4,9,96,18],
[130,4,9,96,18],
[130,4,9,96,18],
[91,4,4,70,14],
[34,4,0,26,6],
[42,3,0,34,5],
[87,3,2,68,13],
[87,3,2,68,13],
[87,3,2,68,13],
[87,3,2,68,13],
[87,3,2,68,13],
[118,3,3,92,19],
[118,3,3,92,19],
[119,3,4,92,19],
[119,3,4,92,19],
[119,3,4,92,19],
[37,3,0,29,5],
[39,4,0,31,6],
[73,4,0,58,12],
[74,4,0,59,12],
[76,4,0,61,12],
[94,4,4,71,16],
[96,4,6,71,16],
[37,3,0,30,5],
[106,4,4,81,18],
[99,4,3,79,14],
[75,4,3,57,12],
[108,4,5,82,18],
[101,4,5,77,16],
[100,4,4,77,16],
[100,4,4,77,16],
[100,4,4,77,16],
[100,4,4,77,16],
[100,4,4,77,16],
[100,4,4,77,16],
[100,4,4,77,16],
[100,4,4,77,16],
[101,4,5,77,16],
[101,4,5,77,16],
[101,4,5,77,16],
[101,4,5,77,16],
[75,4,3,57,12],
[86,4,3,66,14],
[76,4,0,61,12],
[100,4,4,77,16],
[125,4,26,82,14],
[164,4,9,124,27],
[66,5,0,54,10],
[64,4,0,53,9],
[96,4,6,71,16],
[96,4,6,71,16],
[96,4,6,71,16],
[96,4,6,71,16],
[96,4,6,71,16],
[169,4,9,129,20],
[129,4,8,96,20],
[97,4,6,74,14],
[125,4,23,85,14],
[172,4,9,131,27],
[104,4,3,80,17],
[128,4,8,96,20],
[125,4,22,86,14],
[197,4,9,153,27],
[116,4,5,89,17],
